project,training_mode,size,run_id,run_name,state,url,step,timestamp,runtime,train_accuracy,val_accuracy
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,50,1762423687.3874412,41.9585702419281,0.43476756257930554,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,100,1762423701.4732735,56.04440259933472,0.4325565377109402,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,150,1762423715.8340368,70.40516591072083,0.4017846795688956,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,200,1762423730.4593165,85.03044557571411,0.40844266970907017,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,250,1762423745.4791026,100.05023169517517,0.4159088292851387,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,300,1762423760.2176666,114.78879570960999,0.438512869399428,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,350,1762423774.5011783,129.07230734825134,0.40908562797722786,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,400,1762423789.478664,144.04979300498962,0.4415464512406232,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,450,1762423804.6469343,159.2180633544922,0.42218887093050106,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,500,1762423819.2539246,173.825053691864,0.4467441860465116,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,550,1762423833.5103652,188.08149433135986,0.4478492136910268,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,600,1762423847.9071658,202.47829484939575,0.45795268212696183,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,640,1762423859.853271,214.42440009117126,,0.4682844143099295
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,650,1762423863.9272177,218.4983468055725,0.4599793885262796,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,700,1762423879.4218438,233.99297285079956,0.4559748427672956,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,750,1762423893.7361524,248.30728149414062,0.45125348189415043,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,800,1762423907.8052676,262.3763966560364,0.4741349380858697,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,850,1762423922.9066682,277.47779726982117,0.47846723778652467,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,900,1762423937.409027,291.9801561832428,0.47144662759967826,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,950,1762423950.9956577,305.56678676605225,0.4832580234040088,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1000,1762423964.800932,319.3720610141754,0.4830841856805665,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1050,1762423978.6589124,333.23004150390625,0.48519658929417336,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1100,1762423992.9617164,347.53284549713135,0.5002867959160262,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1150,1762424006.559912,361.1310410499573,0.506747483989021,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1200,1762424020.7226853,375.2938144207001,0.5093585939283268,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1250,1762424036.0394402,390.6105692386627,0.4780798149219202,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1280,1762424044.6591308,399.2302598953247,,0.4952270496922116
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1300,1762424051.6108937,406.1820228099823,0.5154279279279279,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1350,1762424065.7349772,420.30610632896423,0.49765753103771376,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1400,1762424080.7988007,435.3699297904968,0.5013153379846734,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1450,1762424095.2810724,449.852201461792,0.5075722273998136,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1500,1762424109.134706,463.70583510398865,0.5043576683644595,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1550,1762424123.0650458,477.63617491722107,0.5196648824761462,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1600,1762424137.6039662,492.1750953197479,0.4990840393863064,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1650,1762424151.6816928,506.25282192230225,0.5180400372439479,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1700,1762424165.5638978,520.1350269317627,0.5177630071052028,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1750,1762424179.7668622,534.3379912376404,0.522206472950626,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1800,1762424194.6858587,549.2569878101349,0.5008948812790837,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1850,1762424208.9468594,563.5179884433746,0.5220169629371442,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1900,1762424222.3284981,576.8996272087097,0.5239027761778597,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1920,1762424228.0396578,582.6107869148254,,0.5089660094566866
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1950,1762424237.0780146,591.6491436958313,0.5198962912862135,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2000,1762424250.8684192,605.4395482540131,0.5361075692593021,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2050,1762424264.683445,619.2545740604401,0.5430547550432276,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2100,1762424279.8835602,634.4546892642975,0.5263400046008742,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2150,1762424294.675767,649.2468960285187,0.5528574655522928,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2200,1762424308.7567954,663.327924489975,0.5515535097813579,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2250,1762424323.9986007,678.5697298049927,0.5228825136612022,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2300,1762424337.5727308,692.1438598632812,0.533216986620128,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2350,1762424351.384625,705.9557540416718,0.5408175148480261,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2400,1762424365.1430001,719.7141292095184,0.5331947812030944,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2450,1762424378.987028,733.5581569671631,0.5276137547759638,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2500,1762424393.713148,748.2842772006989,0.5280482151135837,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2550,1762424408.9262526,763.4973816871643,0.4280851063829787,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2560,1762424411.7457201,766.31684923172,,0.5212775448300473
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2600,1762424424.4187891,778.9899182319641,0.5468546380760574,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2650,1762424438.4910204,793.0621495246887,0.5321238733533626,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2700,1762424452.6481872,807.2193162441254,0.5343528874686144,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2750,1762424468.0778904,822.6490194797516,0.5160808637721112,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2800,1762424482.9968338,837.567962884903,0.533416685610366,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2850,1762424497.011048,851.5821771621704,0.5449766355140186,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2900,1762424513.137304,867.7084331512451,0.5440054651030399,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2950,1762424527.3973455,881.9684746265411,0.5298809523809523,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3000,1762424542.3543158,896.9254448413849,0.5280018437427979,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3050,1762424556.5328934,911.1040225028992,0.5418724870763929,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3100,1762424570.3941162,924.9652452468872,0.5308367466354593,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3150,1762424585.0873556,939.6584846973419,0.5436609852906841,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3200,1762424599.0137627,953.5848917961121,0.422896097790315,0.5218128289767151
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3250,1762424614.5102456,969.0813746452332,0.537914967967385,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3300,1762424628.347178,982.9183070659637,0.5407199100112486,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3350,1762424642.528808,997.0999372005463,0.5495320703035836,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3400,1762424656.1088364,1010.6799654960632,0.5284188770237686,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3450,1762424670.2367241,1024.8078532218933,0.5444264943457189,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3500,1762424684.5300903,1039.1012194156647,0.5425983258800596,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3550,1762424698.2169387,1052.788067817688,0.5534126342533779,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3600,1762424711.8400226,1066.4111516475677,0.5379116371733271,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3650,1762424725.6139164,1080.1850454807281,0.5418943533697632,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3700,1762424739.7656193,1094.3367483615875,0.5372762830389949,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3750,1762424753.5737457,1108.1448748111725,0.5439598880597015,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3800,1762424767.0725348,1121.6436638832092,0.5509947404527784,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3840,1762424777.7216773,1132.2928063869476,,0.5280578106878401
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3850,1762424781.372125,1135.943253993988,0.543393710412268,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3900,1762424795.164246,1149.7353751659393,0.5526102558166455,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3950,1762424809.008288,1163.5794169902802,0.5433896330809551,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4000,1762424822.585645,1177.1567740440369,0.5504534496613477,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4050,1762424836.4214127,1190.9925417900085,0.552558462607085,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4100,1762424850.1571968,1204.728325843811,0.5420582168232867,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4150,1762424864.0088134,1218.5799424648285,0.5389556322112525,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4200,1762424877.583529,1232.1546580791473,0.5321420543942459,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4250,1762424892.3157284,1246.886857509613,0.5281370150297099,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4300,1762424907.0579557,1261.6290848255157,0.5361687492835033,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4350,1762424921.7729292,1276.3440582752228,0.5469424869288475,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4400,1762424935.2777421,1289.848871231079,0.5664502903997267,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4450,1762424950.625741,1305.1968700885773,0.5727540167458701,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4480,1762424958.8579032,1313.4290323257446,,0.5293068070300652
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4500,1762424966.264757,1320.835886001587,0.5591360591360591,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4550,1762424980.7645755,1335.3357045650482,0.5373372916190912,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4600,1762424995.2973585,1349.8684875965118,0.5470775528769616,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4650,1762425009.6470156,1364.2181446552277,0.5730831596015752,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4700,1762425024.823176,1379.3943049907684,0.5580135960364098,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4750,1762425038.3833835,1392.9545125961304,0.548548199767712,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4800,1762425052.2157269,1406.7868559360504,0.5629116117850953,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4850,1762425066.0715623,1420.642691373825,0.5474469305794607,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4900,1762425079.7735584,1434.344687461853,0.538344634089315,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4950,1762425093.3779705,1447.9490995407104,0.5363794100636206,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5000,1762425108.2690654,1462.8401944637299,0.5665893271461717,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5050,1762425122.4242077,1476.9953367710114,0.5539576622181316,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5100,1762425136.1859086,1490.757037639618,0.5383975273418925,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5120,1762425141.360195,1495.931324005127,,0.5324292978856277
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5150,1762425150.4968545,1505.0679836273193,0.5503682719546742,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5200,1762425164.619603,1519.1907320022583,0.5508415147265077,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5250,1762425178.4855862,1533.0567152500153,0.5446861264510312,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5300,1762425192.2647505,1546.8358795642853,0.5367257655998158,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5350,1762425206.1381474,1560.7092764377594,0.5592212636978316,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5400,1762425219.9240084,1574.4951374530792,0.5693774537296691,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5450,1762425233.7267325,1588.2978615760803,0.5443213296398892,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5500,1762425247.6693835,1602.2405126094818,0.5687594290356273,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5550,1762425261.3460798,1615.9172089099884,0.545081486692461,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5600,1762425275.070832,1629.6419610977173,0.5518595518595518,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5650,1762425288.8534377,1643.424566745758,0.5525834476451761,
